Date,CAD,EUR,JPY,KRW,MXN,NOK,PLN,CHF,GBP,USD,,
18-Nov-1996,0.511822,,0.00617825,0.000829462,,0.10852,,0.538176,1.14441,0.686712,,
15-Nov-1996,0.513384,,0.00616448,0.000828127,,0.108536,,0.537877,1.14305,0.6866,,
14-Nov-1996,0.51487,,0.00614526,0.000827888,,0.108884,,0.540607,1.14341,0.686733,,
13-Nov-1996,0.515277,,0.00615747,0.000829419,,0.10873,,0.541722,1.13507,0.687174,,
12-Nov-1996,0.513468,,0.00616254,0.000827426,,0.10912,,0.545383,1.13187,0.685274,,
11-Nov-1996,,,0.0061599,0.000828004,,0.108848,,0.542948,1.13141,0.686829,,
8-Nov-1996,0.517037,,0.00613625,0.000830403,,0.108363,,0.540881,1.13504,0.688487,,
7-Nov-1996,0.516584,,0.00610596,0.000830087,,0.10842,,0.543986,1.13041,0.688142,,
6-Nov-1996,0.520032,,0.00607244,0.000837617,,0.10805,,0.541817,1.13688,0.691955,,
5-Nov-1996,0.518091,,0.00607738,0.000836579,,0.108836,,0.543282,1.141,0.690512,,
4-Nov-1996,0.517116,,,0.000837227,,0.108347,,0.544511,1.13063,0.690712,,
1-Nov-1996,0.518098,,0.0060672,0.000834432,,0.108148,,0.543673,1.13467,0.691661,,
31-Oct-1996,0.515702,,0.00607604,0.000831773,0.0861624,0.108302,0.24585,0.550564,1.12582,0.691453,,
30-Oct-1996,0.516365,,0.00606921,0.000830731,,0.108194,,0.551703,1.1224,0.692497,,
29-Oct-1996,0.514669,,0.00604876,0.00083297,,0.108287,,0.552852,1.11284,0.692281,,
28-Oct-1996,0.516069,,0.00610924,0.000837165,,0.107757,,0.549711,1.12013,0.69401,,
25-Oct-1996,0.516629,,0.0061456,0.000838813,,0.107617,,0.55028,1.10821,0.694453,,
24-Oct-1996,0.515434,,0.00614157,,,0.107472,,0.551984,1.10569,0.693568,,
23-Oct-1996,0.516581,,0.00616503,0.000838485,,0.10721,,0.553574,1.10875,0.694182,,
22-Oct-1996,0.517149,,0.00617548,0.000840008,,0.10711,,0.550126,1.10931,0.695359,,
21-Oct-1996,0.516865,,0.0061726,0.000841616,,0.106626,,0.548675,1.10895,0.696269,,
18-Oct-1996,0.516196,,0.00620843,0.000842589,,0.106516,,0.548822,1.10602,0.6964,,
17-Oct-1996,0.514675,,0.006211,0.000840409,,0.106601,,0.548635,1.1046,0.695943,,
16-Oct-1996,0.513688,,0.00619994,0.000840276,,0.106534,,0.548706,1.10377,0.696253,,
15-Oct-1996,0.514034,,0.00622718,0.000838999,,0.10711,,0.550289,1.10134,0.69595,,
14-Oct-1996,,,0.00622092,0.000838139,,0.106889,,0.55388,1.097,0.694566,,
11-Oct-1996,0.513399,,0.00624314,0.000838676,,0.106711,,0.554342,1.0942,0.694424,,
10-Oct-1996,0.514375,,,0.000838186,,0.106943,,0.554378,1.08792,0.695024,,
9-Oct-1996,0.513073,,0.00623,0.000839117,,0.106949,,0.553354,1.08726,0.694957,,
8-Oct-1996,0.512307,,0.00624121,0.000838495,,0.10697,,0.556286,1.08399,0.694022,,
7-Oct-1996,0.513599,,0.0062123,0.000843534,,0.106857,,0.553248,1.08708,0.695156,,
4-Oct-1996,0.512939,,0.00623206,0.000846962,,0.106779,,0.552788,1.08811,0.695186,,
3-Oct-1996,0.510866,,0.0062237,,,0.106632,,0.553405,1.08852,0.695187,,
2-Oct-1996,0.510133,,0.00622166,0.000845276,,0.106836,,0.555185,1.08775,0.694648,,
1-Oct-1996,0.509518,,0.00623228,0.000841372,,0.106903,,0.55318,1.08536,0.693964,,
30-Sep-1996,0.510018,,0.00626067,0.000846013,0.0920132,0.106761,0.247373,0.552746,1.08533,0.694746,,
27-Sep-1996,0.50854,,0.00626846,,,0.106701,,0.552864,1.08258,0.693292,,
26-Sep-1996,0.506653,,0.00627625,,,0.107152,,0.554097,1.08175,0.692898,,
25-Sep-1996,0.50509,,0.00629175,,,0.107233,,0.560914,1.07948,0.690205,,
24-Sep-1996,0.505378,,0.00629422,0.000841579,,0.106949,,0.55978,1.07674,0.691105,,
23-Sep-1996,0.506501,,,,,0.106845,,0.5585,1.07513,0.691981,,
20-Sep-1996,0.505885,,0.00630478,,,0.106865,,0.556901,1.07481,0.69195,,
19-Sep-1996,0.503737,,0.0063134,0.000833582,,0.106874,,0.557629,1.07689,0.690623,,
18-Sep-1996,0.504455,,0.00627561,0.000835157,,0.106858,,0.556055,1.07905,0.692011,,
17-Sep-1996,0.504598,,0.00628867,0.000836159,,0.106917,,0.557551,1.07588,0.691754,,
16-Sep-1996,0.505458,,,0.000841856,,0.106961,,0.557129,1.07462,0.692679,,
13-Sep-1996,0.505319,,0.00628348,0.000841564,,0.106669,,0.559321,1.07674,0.692439,,
12-Sep-1996,0.504793,,0.0062855,0.000843042,,0.106989,,0.56005,1.07627,0.692222,,
11-Sep-1996,0.504741,,0.00629939,0.000844272,,0.106779,,0.560252,1.07695,0.692303,,
10-Sep-1996,0.503453,,0.00630835,0.000842345,,0.107222,,0.561677,1.07219,0.690133,,
9-Sep-1996,0.501155,,0.00630001,0.000840258,,0.10734,,0.565654,1.07316,0.687835,,
6-Sep-1996,0.500017,,0.00628971,0.000839473,,0.107275,,0.569322,1.0759,0.686773,,
5-Sep-1996,0.500884,,0.00630245,0.000837967,,0.107304,,0.568762,1.07646,0.686211,,
4-Sep-1996,0.501222,,0.00628201,0.000838266,,0.106951,,0.568444,1.0758,0.686624,,
3-Sep-1996,0.501823,,0.00629484,0.000839005,,0.106706,,0.568567,1.07268,0.687397,,
2-Sep-1996,,,0.00630476,0.000837916,,0.107012,,0.570019,1.07314,0.686588,,
30-Aug-1996,0.50134,,0.00632638,0.000837443,0.0908713,0.106984,0.250149,0.571837,1.06829,0.686033,,
29-Aug-1996,0.501469,,0.00632378,0.000836558,,0.106937,,0.573479,1.06771,0.685308,,
28-Aug-1996,0.501852,,0.00636316,0.000837462,,0.106771,,0.573221,1.0678,0.68563,,
27-Aug-1996,0.500392,,0.00635363,0.000836842,,0.107032,,0.575127,1.0668,0.684286,,
26-Aug-1996,0.499613,,0.00634046,0.00083682,,0.107012,,0.574664,,0.68477,,
23-Aug-1996,0.501678,,0.00634487,0.000839317,,0.106526,,0.569398,1.06721,0.687149,,
22-Aug-1996,0.501246,,0.00634434,0.000839737,,0.10694,,0.569991,1.06418,0.687409,,
21-Aug-1996,0.499784,,0.00634075,0.000837954,,0.106747,,0.571158,1.06315,0.686703,,
20-Aug-1996,0.500358,,0.00636477,0.000839513,,0.106848,,0.568402,1.06177,0.687141,,
19-Aug-1996,0.500311,,0.0063657,0.000836287,,0.106787,,0.568855,1.06258,0.687177,,
16-Aug-1996,0.500058,,0.00637982,0.00083829,,0.106873,,0.56808,1.06447,0.686979,,
15-Aug-1996,0.498972,,0.00635622,,,0.106888,,0.566931,1.06453,0.687234,,
14-Aug-1996,0.499134,,0.00637129,0.000841482,,0.107088,,0.569014,1.06216,0.68606,,
13-Aug-1996,0.498287,,0.00636152,0.000841042,,0.10714,,0.570075,1.06153,0.684945,,
12-Aug-1996,0.499325,,0.00633958,0.000840917,,0.107207,,0.57023,1.06138,0.684675,,
9-Aug-1996,0.499814,,0.00632867,0.000841802,,0.107018,,0.569501,1.06284,0.685395,,
8-Aug-1996,0.500437,,0.0063667,0.000843238,,0.107063,,0.566075,1.05977,0.686649,,
7-Aug-1996,0.499904,,0.00641898,0.000842383,,0.106866,,0.567772,1.05843,0.685868,,
6-Aug-1996,0.498903,,0.00642843,0.00084194,,0.107174,,0.568249,1.05629,0.685592,,
5-Aug-1996,,,0.0063945,0.000840182,,0.10737,,0.570309,1.05687,0.683572,,
2-Aug-1996,0.497672,,0.00639114,0.000841903,,0.107248,,0.567177,1.05601,0.684299,,
1-Aug-1996,0.498265,,0.0064062,0.000840474,,0.107349,,,1.0633,0.683221,,
31-Jul-1996,0.496321,,0.00632266,0.000838979,0.0899001,0.107219,0.252766,0.573156,1.06309,0.682342,,
30-Jul-1996,0.498214,,0.00633948,0.000840618,,0.107315,,0.568536,1.06484,0.684347,,
29-Jul-1996,0.499533,,0.00632226,0.000842294,,0.107397,,0.566729,1.06795,0.685459,,
26-Jul-1996,0.498662,,0.00633538,0.00084176,,0.10788,,0.567587,1.06663,0.685361,,
25-Jul-1996,0.499849,,0.00632998,0.000842908,,0.107244,,0.565669,1.06611,0.686043,,
24-Jul-1996,0.499626,,0.00635159,0.000842766,,0.107218,,0.56616,1.06652,0.685337,,
23-Jul-1996,0.499069,,0.00637906,0.000841186,,0.107217,,0.568641,1.06347,0.684473,,
22-Jul-1996,0.501948,,0.00636406,0.000843199,,0.106927,,0.564816,1.06263,0.686364,,
19-Jul-1996,0.502455,,0.00633186,0.000844923,,0.107136,,0.563721,1.06177,0.687007,,
18-Jul-1996,0.503142,,0.00632746,0.000845165,,0.10746,,0.563766,1.06196,0.687795,,
17-Jul-1996,0.501193,,0.00629934,,,0.107617,,0.56246,1.06815,0.687888,,
16-Jul-1996,0.502689,,0.00625579,0.000846706,,0.106461,,0.559024,1.07324,0.689388,,
15-Jul-1996,0.506881,,0.00627644,0.000853948,,0.106673,,0.55115,1.07576,0.694174,,
12-Jul-1996,0.505896,,0.00628663,0.000853108,,0.106647,,0.552191,1.07573,0.692724,,
11-Jul-1996,0.510044,,0.00627885,0.00085582,,0.106429,,0.54999,1.07812,0.693813,,
10-Jul-1996,0.506666,,0.00628808,0.000853736,,0.106271,,0.548845,1.07497,0.693575,,
9-Jul-1996,0.506812,,0.00627467,0.000852762,,0.106512,,0.550078,1.07664,0.693978,,
8-Jul-1996,0.507043,,0.00625611,0.000855135,,0.10644,,0.549884,1.07921,0.695054,,
5-Jul-1996,0.507365,,0.00626658,0.000857561,,0.106666,,0.551163,1.07997,0.694024,,
4-Jul-1996,0.509681,,0.00629494,0.000853886,,0.106841,,0.552218,1.0814,0.692758,,
3-Jul-1996,0.510082,,0.00629587,0.000855671,,0.106468,,0.554099,1.08088,0.69412,,
2-Jul-1996,0.508585,,0.0063147,0.000856098,,0.106571,,0.553664,1.07851,0.693354,,
1-Jul-1996,,,0.00630797,0.000854447,,0.106597,,0.553959,1.07625,0.692615,,
28-Jun-1996,0.507536,,0.0063319,0.000856412,0.091343,0.106582,0.254645,0.553605,1.07286,0.692837,,
27-Jun-1996,0.508604,,0.00633569,0.000856344,,0.106291,,0.552071,1.06845,0.693125,,
26-Jun-1996,0.509988,,0.00635861,0.000855785,,0.106383,,0.550871,1.06952,0.694042,,
25-Jun-1996,0.510698,,0.00636675,0.000856202,,0.106194,,0.549023,1.06935,0.694294,,
24-Jun-1996,0.509839,,0.00637521,0.000853977,,0.105824,,0.548874,1.0686,0.693942,,
21-Jun-1996,0.507868,,0.00638436,0.000863653,,0.106194,,0.551058,1.06823,0.693341,,
20-Jun-1996,0.50591,,0.00641633,0.000866007,,0.106208,,0.551227,1.06581,0.69168,,
19-Jun-1996,0.504798,,0.00639707,0.000864394,,0.106306,,0.553514,1.06685,0.690564,,
18-Jun-1996,0.50399,,0.0063261,0.000865246,,0.105904,,0.553616,1.06701,0.689861,,
17-Jun-1996,0.506367,,0.00634724,0.000868502,,0.105949,,0.553037,1.06877,0.691849,,
14-Jun-1996,0.506382,,0.00636402,0.000868184,,0.106051,,0.554435,1.06429,0.691769,,
13-Jun-1996,0.507672,,0.00637828,0.000874245,,0.106003,,0.550376,1.0659,0.69485,,
12-Jun-1996,0.508871,,0.00635961,0.000878392,,0.105953,,0.548527,1.06796,0.695423,,
11-Jun-1996,0.509044,,0.00637613,0.000879967,,0.106034,,0.549492,1.06752,0.694998,,
10-Jun-1996,0.509592,,0.00635267,0.00088319,,0.105878,,0.548396,1.0668,0.694982,,
7-Jun-1996,0.506857,,0.00637572,0.000880542,,0.105937,,0.550129,1.07289,0.692722,,
6-Jun-1996,0.50817,,0.0063426,,,0.106033,,0.552299,1.06982,0.693246,,
5-Jun-1996,0.507714,,0.00636717,0.000881496,,0.106111,,0.551312,1.07211,0.693385,,
4-Jun-1996,0.50604,,0.00639086,0.000880825,,0.106131,,0.551612,1.07448,0.692769,,
3-Jun-1996,0.504989,,0.00638595,0.000876479,,0.106326,,0.553909,1.06975,0.691279,,
31-May-1996,0.506015,,0.00640843,0.000880051,0.0934491,0.105684,0.257767,0.550442,1.06664,0.693392,,
30-May-1996,0.505339,,0.00639255,0.000876796,,0.105373,,0.551451,1.06157,0.691354,,
29-May-1996,0.508184,,0.00640601,0.000886961,,0.105538,,0.547118,1.05703,0.696974,,
28-May-1996,0.506452,,0.0064455,0.000890725,,0.105435,,0.548106,1.05287,0.697081,,
24-May-1996,0.505628,,0.00649425,,,0.105262,,0.549925,1.05185,0.694885,,
23-May-1996,0.505107,,0.00650045,0.000889452,,0.105167,,0.548203,1.04887,0.694573,,
22-May-1996,0.506154,,0.00647293,0.000890328,,0.105043,,0.54736,1.04897,0.694545,,
21-May-1996,0.505678,,0.00649151,0.000889897,,0.10547,,0.548484,1.05021,0.693942,,
20-May-1996,,,0.00646783,0.000890312,,0.105343,,0.54944,1.04932,0.693998,,
17-May-1996,0.505423,,0.00649769,0.000889083,,,,0.551393,1.04736,0.692329,,
16-May-1996,,,0.00649659,0.000890756,,,,,1.049,0.693186,,
15-May-1996,0.505641,,0.00653323,0.000889177,,0.105203,,0.554071,1.0495,0.691869,,
14-May-1996,0.504617,,0.00658405,0.000888364,,0.105065,,0.552618,1.0486,0.691325,,
13-May-1996,0.504837,,0.0065569,0.00088765,,0.104892,,0.552041,1.04762,0.690769,,
10-May-1996,0.50319,,0.00655895,0.000883461,,0.105261,,0.556192,1.05072,0.687509,,
9-May-1996,0.503106,,0.00654923,0.000884088,,0.105472,,0.556722,1.04651,0.687997,,
8-May-1996,0.504294,,0.00654888,0.000886564,,0.105019,,0.555808,1.04351,0.689924,,
7-May-1996,0.504798,,0.0065691,0.000886462,,0.10533,,0.554912,1.04063,0.689756,,
6-May-1996,0.505254,,,0.000886451,,0.105324,,0.555093,,0.689925,,
3-May-1996,0.506255,,,0.000886124,,0.105051,,0.554549,1.03628,0.690025,,
2-May-1996,0.507859,,0.00656889,0.00088828,,0.105074,,0.554028,1.03617,0.691704,,
1-May-1996,0.507771,,0.00657232,,,,,0.554054,1.03608,0.691737,,
30-Apr-1996,0.506559,,0.00658043,0.000885616,0.0925677,0.105046,0.259474,0.556826,1.04003,0.689629,,
29-Apr-1996,0.504956,,,0.000883138,,0.105239,,0.559393,1.04102,0.688053,,
26-Apr-1996,0.508152,,0.00649234,0.000888614,,0.105341,,0.559884,1.0445,0.692408,,
25-Apr-1996,0.507551,,0.0064958,0.000889013,,0.105645,,0.56001,1.04533,0.692452,,
24-Apr-1996,0.507625,,0.00649093,0.000887399,,0.105774,,0.560198,1.04647,0.691284,,
23-Apr-1996,0.507425,,0.00646854,0.000887358,,0.105828,,0.561328,1.0449,0.691163,,
22-Apr-1996,0.506811,,0.00643456,0.000886187,,0.105748,,0.562009,1.04448,0.690428,,
19-Apr-1996,0.505644,,0.00644808,0.000881913,,0.106282,,0.565645,1.04613,0.688333,,
18-Apr-1996,0.507393,,0.00639006,0.00088367,,0.106394,,0.562741,1.04292,0.690765,,
17-Apr-1996,0.510097,,0.00638163,0.000884664,,0.10629,,0.562975,1.04227,0.691896,,
16-Apr-1996,0.509605,,0.00637699,0.000883815,,0.106259,,0.562859,1.04395,0.691585,,
15-Apr-1996,0.510362,,0.00636661,0.000884184,,0.106216,,0.561867,1.04313,0.692051,,
12-Apr-1996,0.509185,,0.00635719,0.000883486,,0.106443,,0.565552,1.04518,0.690709,,
11-Apr-1996,0.509801,,0.00636735,,,0.106441,,0.566334,1.04533,0.691494,,
10-Apr-1996,0.508341,,0.00637152,0.000883799,,0.106372,,0.568604,1.04865,0.689717,,
9-Apr-1996,0.505882,,0.00637018,0.000881095,,0.106963,,0.573406,1.04923,0.687342,,
8-Apr-1996,0.504517,,0.00637084,0.000879004,,,,,,0.685184,,
5-Apr-1996,,,0.00639254,,,,,,,0.686559,,
4-Apr-1996,0.504722,,0.00640572,0.000878283,,,,0.572608,1.04594,0.685412,,
3-Apr-1996,0.505285,,0.00639572,0.000878326,,0.106778,,0.574607,1.04626,0.685621,,
2-Apr-1996,0.50591,,0.00638201,0.000876884,,0.106841,,0.575248,1.04682,0.685811,,
1-Apr-1996,0.506152,,0.00637253,0.00087605,,0.106671,,0.574997,1.04635,0.685684,,
29-Mar-1996,0.502028,,0.00643926,0.000874588,0.0907044,0.106782,0.26495,0.575,1.04393,0.684365,,
28-Mar-1996,0.503141,,,0.000876639,,0.106272,,0.572284,1.0424,0.685882,,
27-Mar-1996,0.50311,,0.00644633,0.000876089,,0.106323,,0.573103,1.04372,0.68589,,
26-Mar-1996,0.501827,,0.00643931,0.000874429,,0.106613,,0.574413,1.04415,0.684241,,
25-Mar-1996,0.502158,,0.00642687,0.000872405,,0.106639,,0.574666,1.04297,0.68414,,
22-Mar-1996,0.503185,,0.00639606,0.000874602,,0.106642,,0.572642,1.05165,0.685338,,
21-Mar-1996,0.502861,,0.00643348,0.00087496,,0.10667,,0.572811,1.05246,0.684394,,
20-Mar-1996,0.502506,,0.00644278,0.000874065,,0.106692,,0.574021,1.0503,0.683257,,
19-Mar-1996,0.503754,,0.00645403,0.00087548,,0.106405,,0.573481,1.04755,0.68445,,
18-Mar-1996,0.502659,,0.00645198,0.000875195,,0.106535,,0.575575,1.04485,0.683265,,
15-Mar-1996,0.501124,,0.0064728,0.000875507,,0.106771,,0.574857,1.04277,0.683333,,
14-Mar-1996,0.499244,,0.00648524,0.000875117,,0.106566,,0.574961,1.04088,0.682766,,
13-Mar-1996,0.499424,,0.00648587,0.000875031,,0.106563,,0.575611,1.04001,0.682962,,
12-Mar-1996,0.50108,,0.00650215,0.000879639,,0.106302,,0.569682,1.0419,0.685327,,
11-Mar-1996,0.500659,,0.00645567,0.000879677,,0.10611,,0.569776,1.04219,0.684301,,
8-Mar-1996,0.500391,,0.00649108,0.000878852,,0.106334,,0.568678,1.04511,0.683835,,
7-Mar-1996,0.499405,,0.0064828,0.000879024,,0.105989,,0.567978,1.04481,0.684584,,
6-Mar-1996,0.498317,,0.00649398,0.000876945,,0.106231,,0.568297,1.04492,0.683491,,
5-Mar-1996,0.498079,,0.00648662,0.000875099,,0.106055,,0.567815,1.04418,0.683365,,
4-Mar-1996,0.497827,,0.00648618,0.000871976,,0.106418,,0.569034,1.04367,0.68267,,
1-Mar-1996,0.499072,,0.00649457,,,0.106242,,0.567298,1.04462,0.683878,,
29-Feb-1996,0.496197,,0.00650317,0.000872143,0.0897078,0.106546,0.265244,0.569157,1.04379,0.680882,,
28-Feb-1996,0.493656,,0.00650075,0.00087077,,0.106862,,0.572579,1.04415,0.678678,,
27-Feb-1996,0.492937,,0.00648987,0.000868421,,0.10691,,0.573702,1.04355,0.677542,,
26-Feb-1996,0.492516,,0.00645978,0.000868121,,0.107339,,0.576678,1.04373,0.677308,,
23-Feb-1996,0.493751,,0.00648492,0.00087273,,0.106943,,0.57355,1.04609,0.679944,,
22-Feb-1996,0.493785,,0.00643487,0.000871217,,0.106868,,0.574231,1.04767,0.679201,,
21-Feb-1996,0.493085,,0.00645812,0.000872327,,0.106958,,0.573359,1.04914,0.679717,,
20-Feb-1996,0.492066,,0.00642945,0.000872168,,0.106846,,0.576024,1.04943,0.679593,,
19-Feb-1996,0.489408,,0.00645403,0.000870533,,0.107033,,0.575578,1.04956,0.678319,,
16-Feb-1996,0.493525,,0.00645131,0.000876595,,0.106365,,0.57001,1.05061,0.681903,,
15-Feb-1996,0.494921,,0.00642331,0.000876378,,0.106467,,0.570525,1.05007,0.682348,,
14-Feb-1996,0.495969,,0.00640556,0.000878234,,0.106419,,0.56959,1.0529,0.683793,,
13-Feb-1996,0.49943,,0.0064057,0.000879951,,0.106318,,0.568882,1.04907,0.685218,,
12-Feb-1996,0.498773,,,0.000876589,,0.106381,,0.569469,1.04863,0.684616,,
9-Feb-1996,0.498593,,0.00637873,0.000867071,,0.106131,,0.568347,1.05101,0.684119,,
8-Feb-1996,0.500366,,0.00645976,0.000878978,,0.106158,,0.56712,1.05118,0.685251,,
7-Feb-1996,0.500555,,0.00646227,0.000879028,,0.106191,,0.567251,1.05065,0.683708,,
6-Feb-1996,0.496349,,0.00648654,0.000874917,,0.106239,,0.569679,1.04919,0.681735,,
5-Feb-1996,0.496098,,0.00643647,0.000873051,,0.1059,,0.566452,1.0455,0.683424,,
2-Feb-1996,0.499839,,0.00642731,0.000876265,,0.105745,,0.563734,1.04367,0.687079,,
1-Feb-1996,0.500842,,0.00644503,0.000875438,,0.105571,,0.566028,1.04075,0.688007,,
31-Jan-1996,0.501239,,0.00642287,0.000878303,0.0935306,0.105515,0.270138,0.565793,1.03789,0.688853,,
30-Jan-1996,0.499333,,0.006445,0.000877817,,0.105635,,0.569556,1.0362,0.687682,,
29-Jan-1996,0.498258,,0.00643565,0.000876695,,0.105469,,0.566683,1.03499,0.688293,,
26-Jan-1996,0.497555,,0.00642383,0.000873233,,0.105609,,0.572248,1.03687,0.687671,,
25-Jan-1996,0.498152,,0.006386,0.000872368,,0.105948,,0.57805,1.03962,0.685856,,
24-Jan-1996,0.501354,,0.00646546,0.000871439,,0.105734,,0.575677,1.03765,0.686955,,
23-Jan-1996,0.49871,,0.00646554,0.00086636,,0.105833,,0.577037,1.03537,0.683731,,
22-Jan-1996,0.500836,,0.00648221,0.000868153,,0.105615,,0.574212,1.03523,0.685494,,
19-Jan-1996,0.501068,,0.00647504,0.000865989,,0.105639,,0.57379,1.03538,0.683958,,
18-Jan-1996,0.500219,,0.00646232,0.000861779,,0.105941,,0.574979,1.03918,0.682098,,
17-Jan-1996,0.497423,,0.0064168,0.000859191,,0.106105,,0.577605,1.04486,0.680823,,
16-Jan-1996,0.497736,,0.00644745,0.000859714,,0.106465,,0.58043,1.04867,0.680206,,
15-Jan-1996,0.497014,,,0.000857484,,0.106954,,0.582061,1.04808,0.677927,,
12-Jan-1996,0.497678,,0.00644521,0.000857948,,0.106946,,0.582255,1.04601,0.678036,,
11-Jan-1996,0.494927,,0.00645248,0.000858527,,0.106937,,0.58365,1.04376,0.675575,,
10-Jan-1996,0.495672,,0.00647934,0.000858321,,0.106812,,0.581586,1.04544,0.676443,,
9-Jan-1996,0.497744,,0.00644393,0.000858238,,0.106579,,0.579226,1.04971,0.677579,,
8-Jan-1996,0.49734,,0.00641451,0.000859341,,0.106631,,0.582635,1.04947,0.676731,,
5-Jan-1996,0.499553,,0.00646229,0.000862461,,0.106445,,0.581035,1.04836,0.677894,,
4-Jan-1996,0.501024,,0.00645065,0.00087318,,0.106414,,0.581322,1.05121,0.678286,,
3-Jan-1996,0.49897,,0.00656284,0.00087112,,0.106612,,0.583181,1.04866,0.674857,,
2-Jan-1996,0.495235,,,,,0.106175,,,1.04031,0.673944,,
29-Dec-1995,0.492769,,0.00654214,0.000870057,0.087424,0.106461,0.272117,0.584727,1.04273,0.672728,,
28-Dec-1995,0.49411,,0.00653705,0.000871014,,0.106307,,0.583169,1.04535,0.672336,,
27-Dec-1995,0.494832,,0.00656316,0.000870615,,0.106385,,0.582092,1.04508,0.672724,,
26-Dec-1995,,,0.00654349,0.000869811,,,,,,0.672016,,
22-Dec-1995,0.494794,,0.00660678,0.000873659,,0.105945,,0.579313,1.03841,0.674552,,
21-Dec-1995,0.494482,,0.00660684,0.000872295,,0.105921,,0.582033,1.03564,0.673237,,
20-Dec-1995,0.492771,,0.00660458,0.000873304,,0.105823,,0.581148,1.03671,0.673667,,
19-Dec-1995,0.488358,,0.00662386,0.000871448,,0.105836,,0.58412,1.03726,0.672322,,
18-Dec-1995,0.489137,,0.00660779,0.000872331,,0.105876,,0.582535,1.03521,0.673003,,
15-Dec-1995,0.490343,,0.0066392,0.000874713,,0.105914,,0.578685,1.03811,0.673879,,
14-Dec-1995,0.49061,,0.006626,0.000875693,,0.105351,,0.574419,1.03651,0.674196,,
13-Dec-1995,0.490531,,0.00664307,0.000876827,,0.105669,,0.574087,1.03421,0.675069,,
12-Dec-1995,0.489556,,0.00664908,0.000876289,,0.105751,,0.574535,1.03391,0.674217,,
11-Dec-1995,0.487434,,0.00665393,0.00087362,,0.105716,,0.577264,1.03264,0.672513,,
8-Dec-1995,0.490073,,0.00665541,0.000875689,,0.106247,,0.575496,1.03172,0.674193,,
7-Dec-1995,0.491585,,0.00662874,0.000873957,,0.106303,,0.576818,1.03459,0.672685,,
6-Dec-1995,0.492602,,0.00663313,0.000873846,,0.106367,,0.576102,1.0358,0.672599,,
5-Dec-1995,0.491563,,0.00662688,0.000873364,,0.10624,,0.577538,1.03516,0.671966,,
4-Dec-1995,0.492113,,0.00663975,0.000872291,,0.106146,,0.576219,1.03201,0.672275,,
1-Dec-1995,0.494205,,0.00662399,0.000876376,,0.105772,,0.572846,1.03057,0.674985,,
30-Nov-1995,0.495347,,0.0066261,0.000874779,0.0894193,0.106317,0.266857,0.577183,1.03253,0.67288,,
29-Nov-1995,0.494729,,0.00663465,0.000874207,,0.106083,,0.578042,1.0322,0.67209,,
28-Nov-1995,0.494872,,0.00660154,0.000872623,,0.105952,,0.58049,1.03891,0.671047,,
27-Nov-1995,0.495123,,0.00659043,0.000870636,,0.106816,,0.58425,1.04324,0.669258,,
24-Nov-1995,0.493133,,0.00660945,0.000868645,,0.107229,,0.585317,1.04425,0.667554,,
23-Nov-1995,0.492347,,,0.000867213,,0.107169,,0.585455,1.042,0.66654,,
22-Nov-1995,0.493311,,0.00658185,0.000866866,,0.107385,,0.587138,1.04048,0.6674,,
21-Nov-1995,0.494007,,0.00659017,0.000865151,,0.107435,,0.586538,1.03892,0.668243,,
20-Nov-1995,0.495635,,0.00653098,0.000870373,,0.107461,,0.585704,1.03544,0.669752,,
17-Nov-1995,0.49341,,0.00654506,0.00086751,,0.107528,,0.587873,1.03956,0.666942,,
16-Nov-1995,0.492041,,0.00656232,0.000867438,,0.107573,,0.585911,1.04015,0.66706,,
15-Nov-1995,0.49119,,0.00657215,0.000865409,,0.107346,,0.588386,1.04045,0.665759,,
14-Nov-1995,0.494851,,0.00659509,0.000870912,,0.106986,,0.58502,1.04458,0.669731,,
13-Nov-1995,,,0.00661279,0.000866934,,0.107009,,0.586995,1.04433,0.666239,,
10-Nov-1995,0.492228,,0.0066072,0.000864534,,0.106891,,0.585794,1.04858,0.665345,,
9-Nov-1995,0.494254,,0.00654627,0.000868903,,0.107031,,0.583684,1.05748,0.670011,,
8-Nov-1995,0.492986,,0.00648963,0.00086691,,0.10719,,0.587686,1.05802,0.669081,,
7-Nov-1995,0.493292,,0.00650666,0.000869017,,0.10741,,0.589019,1.05802,0.670186,,
6-Nov-1995,0.495266,,0.00644394,0.000866731,,0.107373,,0.590386,1.05747,0.669203,,
3-Nov-1995,0.499391,,,0.000874713,,0.107224,,0.586752,1.06105,0.672829,,
2-Nov-1995,0.500581,,0.00648629,0.000877488,,0.107285,,0.585961,1.06119,0.67198,,
1-Nov-1995,0.496661,,0.00654844,0.000874038,,0.107407,,0.588715,1.05728,0.669251,,
31-Oct-1995,0.499512,,0.00657912,0.000874064,0.0947057,0.107201,0.272766,0.586258,1.05356,0.669096,,
30-Oct-1995,0.490391,,0.0065591,0.000871692,,0.107014,,0.586642,1.05165,0.667716,,
27-Oct-1995,0.485409,,0.00656801,0.000867934,,0.107677,,0.589549,1.05218,0.665011,,
26-Oct-1995,0.487394,,0.00657092,0.000869541,,0.10776,,0.586617,1.05064,0.665634,,
25-Oct-1995,0.486868,,0.00662606,0.000868594,,0.1079,,0.58484,1.0513,0.665256,,
24-Oct-1995,0.48355,,0.00661712,0.00086515,,0.107696,,0.588287,1.04847,0.662705,,
